,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,description,dataset
1434,7654,154,198,1079,2,0.0,0,0.0,0,1,1
1435,3074,445,618,501,11,0.0,0,1.0,0,1,1
1436,23,6,30,4,0,0.0,0,1.0,1,1,1
1437,5285,170,256,625,1,0.0,0,0.0,0,1,1
1438,309,280,149,31,7,0.0,0,0.0,0,1,1
1439,2481,165,175,762,8,0.0,0,0.0,0,1,1
1440,1346,174,69,3,10,1.0,1,0.0,1,1,1
1441,3190,105,42,354,0,0.0,0,0.0,1,1,1
1442,4042,130,154,827,1,0.0,0,1.0,0,1,1
1443,392,54,72,3,1,1.0,1,0.0,1,1,1
1444,18611,295,49,1947,0,0.0,0,0.0,0,1,1
1445,367,40,202,0,0,0.0,0,1.0,0,1,1
1446,457,70,92,26,0,1.0,1,0.0,1,1,1
1447,8613,473,373,671,7,0.0,0,0.0,1,1,1
1448,2740,107,258,39,7,0.0,1,0.0,1,1,1
1449,42,293,1527,0,6,0.0,1,0.0,1,1,1
1450,42290,2194,1558,177,100,1.0,1,0.0,1,1,1
1451,849,90,135,2,0,0.0,0,0.0,1,1,1
1452,299,82,174,191,2,0.0,1,1.0,1,0,1
1453,114,17,36,7,0,0.0,0,0.0,0,1,1
1454,5035,153,221,55,4,0.0,0,0.0,0,1,1
1455,664,51,38,38,0,0.0,0,0.0,0,1,1
1456,865,371,300,236,0,0.0,0,1.0,0,1,1
1457,524,42,40,0,0,0.0,0,0.0,0,1,1
1458,492,57,83,470,0,0.0,0,0.0,0,1,1
1459,160,13,23,0,0,1.0,1,0.0,1,1,1
1460,4681,1206,1650,2235,1,0.0,0,1.0,1,1,1
1461,25,15,44,7,0,0.0,0,0.0,0,1,1
1462,27327,973,530,7862,3,0.0,0,1.0,0,1,1
1463,42,18,18,6,0,0.0,0,0.0,0,1,1
1464,1487,94,107,332,1,0.0,0,0.0,1,1,1
1465,285,95,200,80,1,0.0,1,1.0,1,1,1
1466,34,24,63,4,0,0.0,0,0.0,0,1,1
1467,9139,1361,142,3906,10,0.0,0,0.0,1,1,1
1468,69,37,66,31,0,0.0,0,1.0,1,1,1
1469,423,2,20,0,0,0.0,0,0.0,0,1,1
1470,597,4,20,0,0,1.0,1,0.0,1,1,1
1471,59,21,19,13,0,1.0,1,0.0,1,1,1
1472,17,6,11,0,0,0.0,0,0.0,1,1,1
1473,62,47,43,0,0,0.0,0,0.0,0,1,1
1474,10,4,0,0,0,1.0,1,0.0,1,1,1
1475,323,33,197,1,0,0.0,0,1.0,0,0,1
1476,49,208,124,14,2,1.0,1,0.0,1,1,1
1477,66,22,55,0,0,0.0,0,1.0,0,1,1
1478,4,0,4,3,0,1.0,1,0.0,1,1,1
1479,3,2,4,0,0,0.0,0,0.0,0,1,1
1480,2568,351,341,318,2,0.0,0,0.0,1,1,1
1481,24,4,588,16,0,0.0,0,0.0,1,0,0
1482,656,57,693,597,0,1.0,1,0.0,1,1,0
1483,1234,15,104,1150,0,0.0,0,1.0,0,0,0
1484,573,14,227,530,0,0.0,1,0.0,1,0,0
1485,675,18,519,653,0,1.0,1,0.0,1,0,0
1486,1333,73,1998,1262,1,0.0,0,1.0,0,0,0
1487,99,26,1548,80,0,1.0,1,0.0,1,0,0
1488,553,63,1930,497,0,1.0,1,0.0,1,1,0
1489,1576,8,501,1402,1,0.0,0,0.0,0,1,0
1490,1378,48,1998,1108,0,1.0,1,0.0,1,0,0
1491,1444,35,390,1283,0,0.0,1,1.0,1,1,0
1492,1351,7,328,1273,1,1.0,1,0.0,1,0,0
1493,43,17,641,0,0,1.0,1,0.0,1,1,0
1494,50,20,630,0,0,1.0,1,0.0,1,1,0
1495,68,22,602,0,0,1.0,1,0.0,1,1,0
1496,60,14,592,0,0,1.0,1,0.0,1,0,0
1497,52,27,620,0,0,1.0,1,0.0,1,1,0
1498,67,32,639,0,0,1.0,1,0.0,1,1,0
1499,44,21,614,0,0,1.0,1,0.0,1,1,0
1500,66,23,650,0,0,1.0,1,0.0,1,1,0
1501,56,20,643,0,0,1.0,1,0.0,1,0,0
1502,65,23,641,0,0,1.0,1,0.0,1,1,0
1503,79,20,779,0,0,1.0,1,0.0,1,1,0
1504,59,16,622,0,0,1.0,1,0.0,1,0,0
1505,64,15,649,0,0,1.0,1,0.0,1,1,0
1506,81,29,756,0,0,1.0,1,0.0,1,1,0
1507,62,25,600,0,0,1.0,1,0.0,1,1,0
1508,70,22,621,0,0,1.0,1,0.0,1,0,0
1509,52,19,735,0,0,1.0,1,0.0,1,1,0
1510,69,25,625,0,0,1.0,1,0.0,1,1,0
1511,57,20,621,0,0,1.0,1,0.0,1,1,0
1512,45,12,638,0,0,1.0,1,0.0,1,0,0
1513,57,16,631,0,0,1.0,1,0.0,1,0,0
1514,66,29,623,0,0,1.0,1,0.0,1,1,0
1515,56,19,686,0,0,1.0,1,0.0,1,1,0
1516,59,24,619,0,0,1.0,1,0.0,1,0,0
1517,58,23,603,0,0,1.0,1,0.0,1,1,0
1518,57,27,602,0,0,1.0,1,0.0,1,1,0
1519,55,21,614,0,0,1.0,1,0.0,1,1,0
1520,59,16,599,0,0,1.0,1,0.0,1,1,0
1521,63,20,663,0,0,1.0,1,0.0,1,1,0
1522,62,24,598,0,0,1.0,1,0.0,1,1,0
1523,54,16,637,0,0,1.0,1,0.0,1,1,0
1524,56,17,684,0,0,1.0,1,0.0,1,1,0
1525,42,21,609,0,0,1.0,1,0.0,1,1,0
1526,78,28,732,0,0,1.0,1,0.0,1,0,0
1527,62,16,630,0,0,1.0,1,0.0,1,1,0
1528,59,17,654,0,0,1.0,1,0.0,1,0,0
1529,54,18,638,0,0,1.0,1,0.0,1,0,0
1530,63,27,652,0,0,1.0,1,0.0,1,1,0
1531,48,23,599,0,0,1.0,1,0.0,1,0,0
1532,69,20,652,0,0,1.0,1,0.0,1,1,0
1533,61,22,609,0,0,1.0,1,0.0,1,1,0
1534,81,23,807,0,0,1.0,1,0.0,1,1,0
1535,64,24,638,0,0,1.0,1,0.0,1,1,0
1536,63,26,593,0,0,1.0,1,0.0,1,1,0
1537,62,22,671,0,0,1.0,1,0.0,1,1,0
1538,57,29,673,0,0,1.0,1,0.0,1,0,0
1539,63,20,630,0,0,1.0,1,0.0,1,1,0
1540,66,20,722,0,0,1.0,1,0.0,1,1,0
1541,61,17,610,0,0,1.0,1,0.0,1,1,0
1542,70,24,655,0,0,1.0,1,0.0,1,1,0
1543,60,12,572,0,0,1.0,1,0.0,1,0,0
1544,70,27,669,0,0,1.0,1,0.0,1,1,0
1545,65,20,610,0,0,1.0,1,0.0,1,1,0
1546,62,42,651,0,0,1.0,1,0.0,1,1,0
1547,83,27,801,0,0,1.0,1,0.0,1,1,0
1548,54,31,599,0,0,1.0,1,0.0,1,1,0
1549,158,30,1221,0,0,1.0,1,0.0,1,1,0
1550,53,22,589,0,0,1.0,1,0.0,1,1,0
1551,66,30,748,0,0,1.0,1,0.0,1,1,0
1552,61,23,721,0,0,1.0,1,0.0,1,1,0
1553,56,27,585,0,0,1.0,1,0.0,1,1,0
1554,67,21,639,0,0,1.0,1,0.0,1,0,0
1555,53,26,504,0,0,1.0,1,0.0,1,1,0
1556,81,26,703,0,0,1.0,1,0.0,1,1,0
1557,66,11,615,0,0,1.0,1,0.0,1,1,0
1558,56,23,641,0,0,1.0,1,0.0,1,1,0
1559,66,22,581,0,0,1.0,1,0.0,1,0,0
1560,56,19,681,1,0,1.0,1,0.0,1,1,0
1561,64,19,594,0,0,1.0,1,0.0,1,1,0
1562,58,35,665,0,0,1.0,1,0.0,1,1,0
1563,72,25,564,0,0,1.0,1,0.0,1,1,0
1564,77,21,581,0,0,1.0,1,0.0,1,1,0
1565,60,19,606,0,0,1.0,1,0.0,1,1,0
1566,60,28,579,0,0,1.0,1,0.0,1,1,0
1567,65,27,617,0,0,1.0,1,0.0,1,1,0
1568,66,25,731,0,0,1.0,1,0.0,1,1,0
1569,69,24,645,0,0,1.0,1,0.0,1,1,0
1570,63,32,603,0,0,1.0,1,0.0,1,1,0
1571,59,13,542,0,0,1.0,1,0.0,1,0,0
1572,57,13,568,0,0,1.0,1,0.0,1,1,0
1573,75,22,578,0,0,1.0,1,0.0,1,0,0
1574,61,18,624,0,0,1.0,1,0.0,1,1,0
1575,72,34,685,0,0,1.0,1,0.0,1,1,0
1576,56,19,599,0,0,1.0,1,0.0,1,1,0
1577,45,26,596,0,0,1.0,1,0.0,1,0,0
1578,54,26,629,0,0,1.0,1,0.0,1,1,0
1579,52,18,608,0,0,1.0,1,0.0,1,1,0
1580,53,11,586,0,0,1.0,1,0.0,1,1,0
1581,63,31,507,0,0,1.0,1,0.0,1,1,0
1582,54,24,672,0,0,1.0,1,0.0,1,1,0
1583,54,17,558,0,0,1.0,1,0.0,1,1,0
1584,65,25,742,0,0,1.0,1,0.0,1,0,0
1585,46,16,591,0,0,1.0,1,0.0,1,1,0
1586,48,28,582,0,0,1.0,1,0.0,1,1,0
1587,58,15,616,0,0,1.0,1,0.0,1,0,0
1588,61,23,635,0,0,1.0,1,0.0,1,1,0
1589,60,18,625,0,0,1.0,1,0.0,1,0,0
1590,61,16,688,0,0,1.0,1,0.0,1,1,0
1591,80,23,589,0,0,1.0,1,0.0,1,1,0
1592,56,21,550,0,0,1.0,1,0.0,1,1,0
1593,70,26,709,1,0,1.0,1,0.0,1,1,0
1594,71,20,528,0,0,1.0,1,0.0,1,1,0
1595,58,19,583,0,0,1.0,1,0.0,1,1,0
1596,107,33,1002,0,0,1.0,1,0.0,1,1,0
1597,68,30,560,0,0,1.0,1,0.0,1,0,0
1598,54,24,592,0,0,1.0,1,0.0,1,1,0
1599,37,23,559,0,0,1.0,1,0.0,1,1,0
1600,53,22,622,0,0,1.0,1,0.0,1,1,0
1601,67,24,678,0,0,1.0,1,0.0,1,0,0
1602,46,24,589,0,0,1.0,1,0.0,1,1,0
1603,60,27,566,0,0,1.0,1,0.0,1,1,0
1604,58,26,559,0,0,1.0,1,0.0,1,1,0
1605,48,20,590,0,0,1.0,1,0.0,1,1,0
1606,65,23,590,0,0,1.0,1,0.0,1,1,0
1607,56,22,541,0,0,1.0,1,0.0,1,1,0
1608,55,27,617,0,0,1.0,1,0.0,1,1,0
1609,75,21,592,0,0,1.0,1,0.0,1,1,0
1610,50,23,556,0,0,1.0,1,0.0,1,1,0
1611,51,12,503,0,0,1.0,1,0.0,1,1,0
1612,45,22,509,0,0,1.0,1,0.0,1,1,0
1613,45,27,702,0,0,1.0,1,0.0,1,1,0
1614,78,25,752,0,0,1.0,1,0.0,1,1,0
1615,55,34,574,0,0,1.0,1,0.0,1,1,0
1616,39,24,526,0,0,1.0,1,0.0,1,0,0
1617,65,26,550,0,0,1.0,1,0.0,1,1,0
1618,44,20,562,0,0,1.0,1,0.0,1,1,0
1619,60,23,577,0,0,1.0,1,0.0,1,1,0
1620,55,28,611,0,0,1.0,1,0.0,1,0,0
1621,65,25,639,0,0,1.0,1,0.0,1,1,0
1622,47,16,552,0,0,1.0,1,0.0,1,1,0
1623,67,23,684,0,0,1.0,1,0.0,1,1,0
1624,69,27,698,0,0,1.0,1,0.0,1,1,0
1625,59,20,618,0,0,1.0,1,0.0,1,1,0
1626,41,15,558,0,0,1.0,1,0.0,1,1,0
1627,56,20,734,0,0,1.0,1,0.0,1,1,0
1628,44,22,572,0,0,1.0,1,0.0,1,0,0
1629,72,21,721,0,0,1.0,1,0.0,1,0,0
1630,52,25,527,0,0,1.0,1,0.0,1,1,0
1631,59,24,656,0,0,1.0,1,0.0,1,1,0
1632,70,22,639,0,0,1.0,1,0.0,1,1,0
1633,57,27,565,0,0,1.0,1,0.0,1,1,0
1634,55,22,511,0,0,1.0,1,0.0,1,1,0
1635,57,21,579,0,0,1.0,1,0.0,1,1,0
1636,51,25,623,0,0,1.0,1,0.0,1,1,0
1637,65,23,640,0,0,1.0,1,0.0,1,1,0
1638,56,26,496,0,0,1.0,1,0.0,1,1,0
1639,63,21,654,0,0,1.0,1,0.0,1,1,0
1640,47,17,609,0,0,1.0,1,0.0,1,1,0
1641,60,25,561,0,0,1.0,1,0.0,1,1,0
1642,68,18,606,0,0,1.0,1,0.0,1,0,0
1643,64,24,721,0,0,1.0,1,0.0,1,1,0
1644,69,26,587,0,0,1.0,1,0.0,1,1,0
1645,61,27,782,0,0,1.0,1,0.0,1,1,0
1646,96,38,827,0,0,1.0,1,0.0,1,1,0
1647,50,19,506,0,0,1.0,1,0.0,1,0,0
1648,67,27,703,0,0,1.0,1,0.0,1,1,0
1649,67,19,624,0,0,1.0,1,0.0,1,0,0
1650,56,26,611,0,0,1.0,1,0.0,1,1,0
1651,54,18,551,0,0,1.0,1,0.0,1,1,0
1652,46,22,575,0,0,1.0,1,0.0,1,1,0
1653,46,15,542,0,0,1.0,1,0.0,1,1,0
1654,66,27,653,0,0,1.0,1,0.0,1,1,0
1655,38,16,515,0,0,1.0,1,0.0,1,1,0
1656,42,12,535,0,0,1.0,1,0.0,1,1,0
1657,64,25,626,0,0,1.0,1,0.0,1,1,0
1658,66,22,637,0,0,1.0,1,0.0,1,1,0
1659,69,24,712,0,0,1.0,1,0.0,1,1,0
1660,55,15,543,0,0,1.0,1,0.0,1,0,0
1661,56,27,511,0,0,1.0,1,0.0,1,1,0
1662,54,23,470,0,0,1.0,1,0.0,1,1,0
1663,57,20,636,0,0,1.0,1,0.0,1,1,0
1664,59,24,582,0,0,1.0,1,0.0,1,1,0
1665,62,20,537,0,0,1.0,1,0.0,1,1,0
1666,59,15,563,0,0,1.0,1,0.0,1,0,0
1667,52,23,548,0,0,1.0,1,0.0,1,1,0
1668,44,7,442,0,0,1.0,1,0.0,1,1,0
1669,52,18,519,0,0,1.0,1,0.0,1,1,0
1670,62,17,610,0,0,1.0,1,0.0,1,1,0
1671,55,19,527,0,0,1.0,1,0.0,1,0,0
1672,69,20,600,0,0,1.0,1,0.0,1,1,0
1673,71,16,672,0,0,1.0,1,0.0,1,0,0
1674,48,23,543,0,0,1.0,1,0.0,1,1,0
1675,48,22,500,0,0,1.0,1,0.0,1,1,0
1676,53,18,524,0,0,1.0,1,0.0,1,1,0
1677,57,19,593,0,0,1.0,1,0.0,1,0,0
1678,47,18,515,0,0,1.0,1,0.0,1,0,0
1679,67,30,579,0,0,1.0,1,0.0,1,1,0
1680,67,24,736,0,0,1.0,1,0.0,1,1,0
1681,47,27,534,0,0,1.0,1,0.0,1,1,0
1682,39,21,523,0,0,1.0,1,0.0,1,1,0
1683,60,21,555,0,0,1.0,1,0.0,1,1,0
1684,52,21,527,0,0,1.0,1,0.0,1,1,0
1685,51,24,544,0,0,1.0,1,0.0,1,0,0
1686,53,17,452,0,0,1.0,1,0.0,1,0,0
1687,65,17,607,0,0,1.0,1,0.0,1,0,0
1688,43,21,535,0,0,1.0,1,0.0,1,1,0
1689,48,22,568,0,0,1.0,1,0.0,1,1,0
1690,43,17,523,0,0,1.0,1,0.0,1,1,0
1691,61,20,537,0,0,1.0,1,0.0,1,1,0
1692,53,20,518,0,0,1.0,1,0.0,1,1,0
1693,46,16,529,0,0,1.0,1,0.0,1,0,0
1694,42,21,534,0,0,1.0,1,0.0,1,0,0
1695,45,25,513,0,0,1.0,1,0.0,1,1,0
1696,52,15,543,0,0,1.0,1,0.0,1,1,0
1697,63,20,572,0,0,1.0,1,0.0,1,0,0
1698,51,25,508,0,0,1.0,1,0.0,1,1,0
1699,52,28,540,0,0,1.0,1,0.0,1,1,0
1700,56,25,527,0,0,1.0,1,0.0,1,1,0
1701,53,19,566,0,0,1.0,1,0.0,1,1,0
1702,64,19,556,0,0,1.0,1,0.0,1,1,0
1703,40,22,527,0,0,1.0,1,0.0,1,0,0
1704,58,20,524,0,0,1.0,1,0.0,1,1,0
1705,48,27,536,0,0,1.0,1,0.0,1,1,0
1706,57,18,513,0,0,1.0,1,0.0,1,1,0
1707,45,23,529,0,0,1.0,1,0.0,1,1,0
1708,56,11,554,0,0,1.0,1,0.0,1,0,0
1709,39,15,546,0,0,1.0,1,0.0,1,1,0
1710,53,22,544,0,0,1.0,1,0.0,1,1,0
1711,63,22,575,0,0,1.0,1,0.0,1,1,0
1712,52,19,495,0,0,1.0,1,0.0,1,1,0
1713,40,20,548,0,0,1.0,1,0.0,1,1,0
1714,39,22,595,0,0,1.0,1,0.0,1,1,0
1715,57,22,623,0,0,1.0,1,0.0,1,0,0
1716,60,15,540,0,0,1.0,1,0.0,1,1,0
1717,47,23,520,0,0,1.0,1,0.0,1,1,0
1718,61,37,726,0,0,1.0,1,0.0,1,1,0
1719,57,23,528,0,0,1.0,1,0.0,1,0,0
1720,56,24,507,0,0,1.0,1,0.0,1,0,0
1721,42,15,512,0,0,1.0,1,0.0,1,1,0
1722,51,22,547,0,0,1.0,1,0.0,1,1,0
1723,47,18,503,0,0,1.0,1,0.0,1,1,0
1724,40,22,468,0,0,1.0,1,0.0,1,1,0
1725,61,17,520,3,0,1.0,1,0.0,1,1,0
1726,64,23,603,0,0,1.0,1,0.0,1,0,0
1727,58,24,706,0,0,1.0,1,0.0,1,1,0
1728,54,23,512,0,0,1.0,1,0.0,1,0,0
1729,41,18,538,0,0,1.0,1,0.0,1,1,0
1730,54,13,504,0,0,1.0,1,0.0,1,0,0
1731,46,17,506,0,0,1.0,1,0.0,1,1,0
1732,49,16,559,0,0,1.0,1,0.0,1,1,0
1733,52,31,583,0,0,1.0,1,0.0,1,0,0
1734,44,21,557,0,0,1.0,1,0.0,1,1,0
1735,58,26,648,0,0,1.0,1,0.0,1,1,0
1736,62,23,549,0,0,1.0,1,0.0,1,1,0
1737,45,20,515,0,0,1.0,1,0.0,1,0,0
1738,51,20,518,0,0,1.0,1,0.0,1,1,0
1739,58,21,551,0,0,1.0,1,0.0,1,0,0
1740,44,26,501,0,0,1.0,1,0.0,1,1,0
1741,55,15,498,0,0,1.0,1,0.0,1,0,0
1742,40,20,511,0,0,1.0,1,0.0,1,1,0
1743,44,25,593,0,0,1.0,1,0.0,1,1,0
1744,49,28,506,0,0,1.0,1,0.0,1,1,0
1745,51,18,535,0,0,1.0,1,0.0,1,1,0
1746,67,27,616,0,0,1.0,1,0.0,1,1,0
1747,44,19,547,0,0,1.0,1,0.0,1,1,0
1748,42,26,532,0,0,1.0,1,0.0,1,1,0
1749,52,15,565,0,0,1.0,1,0.0,1,1,0
1750,55,25,526,0,0,1.0,1,0.0,1,1,0
1751,43,33,651,0,0,1.0,1,0.0,1,0,0
1752,52,18,508,0,0,1.0,1,0.0,1,1,0
1753,62,16,561,0,0,1.0,1,0.0,1,1,0
1754,37,16,445,0,0,1.0,1,0.0,1,0,0
1755,50,13,547,0,0,1.0,1,0.0,1,0,0
1756,46,35,519,0,0,1.0,1,0.0,1,1,0
1757,44,19,404,0,0,1.0,1,0.0,1,1,0
1758,56,24,483,0,0,1.0,1,0.0,1,1,0
1759,48,19,427,0,0,1.0,1,0.0,1,1,0
1760,39,14,432,0,0,1.0,1,0.0,1,1,0
1761,44,31,628,0,0,1.0,1,0.0,1,0,0
1762,69,18,627,0,0,1.0,1,0.0,1,1,0
1763,60,28,625,0,0,1.0,1,0.0,1,1,0
1764,49,22,581,0,0,1.0,1,0.0,1,1,0
1765,65,19,617,0,0,1.0,1,0.0,1,1,0
1766,67,15,593,0,0,1.0,1,0.0,1,0,0
1767,0,0,0,0,0,1.0,1,0.0,1,1,0
1768,59,28,615,0,0,1.0,1,0.0,1,1,0
1769,64,22,624,0,0,1.0,1,0.0,1,1,0
1770,54,27,773,0,0,1.0,1,0.0,1,0,0
1771,65,26,619,0,0,1.0,1,0.0,1,1,0
1772,63,21,782,0,0,1.0,1,0.0,1,1,0
1773,65,17,650,0,0,1.0,1,0.0,1,1,0
1774,65,23,838,0,0,1.0,1,0.0,1,1,0
1775,52,16,573,0,0,1.0,1,0.0,1,1,0
1776,71,23,666,0,0,1.0,1,0.0,1,1,0
1777,70,23,603,0,0,1.0,1,0.0,1,1,0
1778,60,23,738,0,0,1.0,1,0.0,1,1,0
1779,62,20,730,0,0,1.0,1,0.0,1,1,0
1780,58,20,593,0,0,1.0,1,0.0,1,1,0
1781,64,15,601,0,0,1.0,1,0.0,1,1,0
1782,56,18,614,0,0,1.0,1,0.0,1,1,0
1783,114,26,1098,0,0,1.0,1,0.0,1,1,0
1784,83,21,713,0,0,1.0,1,0.0,1,0,0
1785,83,19,699,0,0,1.0,1,0.0,1,1,0
1786,62,29,651,0,0,1.0,1,0.0,1,1,0
1787,69,15,668,0,0,1.0,1,0.0,1,1,0
1788,72,18,658,0,0,1.0,1,0.0,1,1,0
1789,69,22,617,0,0,1.0,1,0.0,1,1,0
1790,153,31,1152,0,0,1.0,1,0.0,1,1,0
1791,51,22,672,0,0,1.0,1,0.0,1,1,0
1792,43,15,573,0,0,1.0,1,0.0,1,1,0
1793,58,26,639,0,0,1.0,1,0.0,1,1,0
1794,64,23,621,0,0,1.0,1,0.0,1,1,0
1795,51,23,584,0,0,1.0,1,0.0,1,1,0
1796,115,27,962,0,0,1.0,1,0.0,1,1,0
1797,64,28,708,0,0,1.0,1,0.0,1,1,0
1798,94,32,1015,0,0,1.0,1,0.0,1,1,0
1799,68,19,641,0,0,1.0,1,0.0,1,0,0
1800,89,20,850,0,0,1.0,1,0.0,1,1,0
1801,55,26,626,0,0,1.0,1,0.0,1,0,0
1802,70,21,843,0,0,1.0,1,0.0,1,0,0
1803,55,13,740,0,0,1.0,1,0.0,1,1,0
1804,73,18,619,0,0,1.0,1,0.0,1,1,0
1805,50,17,587,0,0,1.0,1,0.0,1,1,0
1806,75,28,687,0,0,1.0,1,0.0,1,1,0
1807,58,22,585,0,0,1.0,1,0.0,1,1,0
1808,56,18,656,0,0,1.0,1,0.0,1,1,0
1809,70,28,771,0,0,1.0,1,0.0,1,1,0
1810,67,18,636,0,0,1.0,1,0.0,1,1,0
1811,73,27,718,0,0,1.0,1,0.0,1,1,0
1812,74,19,736,0,0,1.0,1,0.0,1,1,0
1813,60,24,549,0,0,1.0,1,0.0,1,1,0
1814,63,20,715,1,0,1.0,1,0.0,1,0,0
1815,64,26,585,0,0,1.0,1,0.0,1,1,0
1816,52,16,699,0,0,1.0,1,0.0,1,1,0
1817,64,16,602,0,0,1.0,1,0.0,1,1,0
1818,47,25,575,0,0,1.0,1,0.0,1,1,0
1819,69,13,526,0,0,1.0,1,0.0,1,1,0
1820,65,19,808,0,0,1.0,1,0.0,1,1,0
1821,76,15,651,0,0,1.0,1,0.0,1,1,0
1822,50,17,519,0,0,1.0,1,0.0,1,0,0
1823,54,22,595,0,0,1.0,1,0.0,1,1,0
1824,68,20,664,0,0,1.0,1,0.0,1,1,0
1825,51,14,530,0,0,1.0,1,0.0,1,1,0
1826,50,22,530,0,0,1.0,1,0.0,1,0,0
1827,53,24,646,0,0,1.0,1,0.0,1,1,0
1828,56,23,565,0,0,1.0,1,0.0,1,1,0
1829,65,30,734,0,0,1.0,1,0.0,1,1,0
1830,52,24,579,0,0,1.0,1,0.0,1,1,0
1831,80,33,852,0,0,1.0,1,0.0,1,0,0
1832,53,27,625,0,0,1.0,1,0.0,1,1,0
1833,60,25,652,0,0,1.0,1,0.0,1,0,0
1834,60,20,564,0,0,1.0,1,0.0,1,1,0
1835,48,28,771,0,0,1.0,1,0.0,1,0,0
1836,68,15,521,0,0,1.0,1,0.0,1,1,0
1837,78,20,647,0,0,1.0,1,0.0,1,1,0
1838,58,23,549,0,0,1.0,1,0.0,1,1,0
1839,49,24,538,0,0,1.0,1,0.0,1,1,0
1840,62,22,517,0,0,1.0,1,0.0,1,1,0
1841,55,19,551,0,0,1.0,1,0.0,1,1,0
1842,59,19,594,0,0,1.0,1,0.0,1,0,0
1843,60,21,552,0,0,1.0,1,0.0,1,0,0
1844,44,29,481,0,0,1.0,1,0.0,1,1,0
1845,54,25,524,0,0,1.0,1,0.0,1,1,0
1846,56,21,507,0,0,1.0,1,0.0,1,1,0
1847,72,20,702,0,0,1.0,1,0.0,1,1,0
1848,64,27,557,0,0,1.0,1,0.0,1,1,0
1849,57,21,577,0,0,1.0,1,0.0,1,1,0
1850,51,18,548,0,0,1.0,1,0.0,1,1,0
1851,59,17,566,0,0,1.0,1,0.0,1,1,0
1852,61,22,560,0,0,1.0,1,0.0,1,1,0
1853,41,26,588,0,0,1.0,1,0.0,1,1,0
1854,57,22,518,0,0,1.0,1,0.0,1,1,0
1855,36,20,565,0,0,1.0,1,0.0,1,1,0
1856,40,23,582,0,0,1.0,1,0.0,1,1,0
1857,36,17,547,0,0,1.0,1,0.0,1,1,0
1858,77,29,753,0,0,1.0,1,0.0,1,1,0
1859,64,17,624,0,0,1.0,1,0.0,1,1,0
1860,41,19,665,0,0,1.0,1,0.0,1,1,0
1861,48,29,517,0,0,1.0,1,0.0,1,0,0
1862,49,19,507,0,0,1.0,1,0.0,1,1,0
1863,41,16,531,0,0,1.0,1,0.0,1,1,0
1864,66,23,583,0,0,1.0,1,0.0,1,1,0
1865,58,19,499,0,0,1.0,1,0.0,1,1,0
1866,51,25,552,0,0,1.0,1,0.0,1,1,0
1867,56,24,584,0,0,1.0,1,0.0,1,1,0
1868,62,14,562,0,0,1.0,1,0.0,1,1,0
1869,53,15,578,0,0,1.0,1,0.0,1,1,0
1870,50,25,489,0,0,1.0,1,0.0,1,1,0
1871,48,18,500,0,0,1.0,1,0.0,1,1,0
1872,39,16,451,0,0,1.0,1,0.0,1,1,0
1873,63,28,634,0,0,1.0,1,0.0,1,1,0
1874,58,20,607,1,0,1.0,1,0.0,1,1,0
1875,52,16,493,0,0,1.0,1,0.0,1,1,0
1876,62,22,505,0,0,1.0,1,0.0,1,0,0
1877,58,15,475,0,0,1.0,1,0.0,1,1,0
1878,61,25,619,0,0,1.0,1,0.0,1,1,0
1879,46,20,534,0,0,1.0,1,0.0,1,1,0
1880,48,22,541,0,1,1.0,1,0.0,1,1,0
1881,55,20,566,0,0,1.0,1,0.0,1,1,0
1882,48,21,549,0,0,1.0,1,0.0,1,1,0
1883,50,15,508,0,0,1.0,1,0.0,1,1,0
1884,46,20,502,0,0,1.0,1,0.0,1,1,0
1885,40,18,525,0,0,1.0,1,0.0,1,1,0
1886,47,32,522,0,0,1.0,1,0.0,1,1,0
1887,57,16,519,0,0,1.0,1,0.0,1,1,0
1888,48,10,408,0,0,1.0,1,0.0,1,0,0
1889,75,34,749,0,0,1.0,1,0.0,1,1,0
1890,60,15,559,0,0,1.0,1,0.0,1,0,0
1891,55,23,548,0,0,1.0,1,0.0,1,1,0
1892,39,25,511,0,0,1.0,1,0.0,1,1,0
1893,59,23,543,0,0,1.0,1,0.0,1,1,0
1894,43,23,492,0,0,1.0,1,0.0,1,1,0
1895,58,23,585,0,0,1.0,1,0.0,1,1,0
1896,44,26,595,0,0,1.0,1,0.0,1,1,0
1897,49,22,478,0,0,1.0,1,0.0,1,1,0
1898,40,17,446,0,0,1.0,1,0.0,1,1,0
1899,42,19,473,0,0,1.0,1,0.0,1,0,0
1900,57,24,490,0,0,1.0,1,0.0,1,1,0
1901,41,24,462,0,0,1.0,1,0.0,1,0,0
1902,49,18,501,0,0,1.0,1,0.0,1,1,0
1903,45,21,491,0,0,1.0,1,0.0,1,0,0
1904,59,26,630,0,0,1.0,1,0.0,1,1,0
1905,42,19,434,0,0,1.0,1,0.0,1,1,0
1906,26,20,461,0,0,1.0,1,0.0,1,1,0
1907,44,16,485,0,0,1.0,1,0.0,1,1,0
1908,59,25,644,0,0,1.0,1,0.0,1,1,0
1909,41,16,451,0,0,1.0,1,0.0,1,1,0
1910,40,24,404,0,0,1.0,1,0.0,1,0,0
1911,42,20,474,0,0,1.0,1,0.0,1,1,0
